#Class	ID	Enh	Prom	TX	Tx_expression	Gene_expression	DNase_Enh	DNase_Prom	H4K20me1_Enh	H4K20me1_Prom	H3K9me3_Enh	H3K9me3_Prom	H3K9ac_Enh	H3K9ac_Prom	H3K79me2_Enh	H3K79me2_Prom	H3K4me3_Enh	H3K4me3_Prom	H3K4me2_Enh	H3K4me2_Prom	H3K4me1_Enh	H3K4me1_Prom	H3K36me3_Enh	H3K36me3_Prom	H3K27me3_Enh	H3K27me3_Prom	H3K27ac_Enh	H3K27ac_Prom	H2A.Z_Enh	H2A.Z_Prom	CTCF_Enh	CTCF_Prom	HiC_Contact
0	0:chr5:150460395:150461164:chr5:55290821:55290821:IL6ST	chr5:150460395:150461164	chr5:55271856:55272356	ENST00000396816.1	1.16	6.72	21426.47	174.43	957.67	660.67	320.66	176.67	38042.83	249.6	3850.16	881.64	67908.7	170.61	19397.28	146.3	2225.47	595.54	802.27	633.41	299.05	173.86	70470.24	234.82	7298.67	178.78	2001.0	686.0	
0	0:chr5:150460395:150461164:chr5:55290821:55290821:IL6ST	chr5:150460395:150461164	chr5:55271892:55272392	ENST00000336909.9	1.39	6.72	21426.47	176.19	957.67	690.19	320.66	179.02	38042.83	253.88	3850.16	916.67	67908.7	173.11	19397.28	148.78	2225.47	623.24	802.27	640.77	299.05	176.19	70470.24	243.76	7298.67	183.29	2001.0	722.0	
0	0:chr5:150460395:150461164:chr5:55290821:55290821:IL6ST	chr5:150460395:150461164	chr5:55278378:55278878	ENST00000522633.2	0.0	6.72	21426.47	327.92	957.67	1325.82	320.66	206.97	38042.83	465.41	3850.16	2506.17	67908.7	317.53	19397.28	437.09	2225.47	1590.35	802.27	576.65	299.05	186.84	70470.24	608.64	7298.67	264.9	2001.0	5071.0	0.66961622238159
0	0:chr5:150460395:150461164:chr5:55290821:55290821:IL6ST	chr5:150460395:150461164	chr5:55290370:55290870	ENST00000503773.6	1.7	6.72	21426.47	10151.15	957.67	543.2	320.66	247.85	38042.83	23415.3	3850.16	2410.45	67908.7	48982.85	19397.28	11983.25	2225.47	1019.25	802.27	710.05	299.05	313.75	70470.24	38248.05	7298.67	5044.75	2001.0	4639.0	0.56955564022064
0	0:chr5:150460395:150461164:chr5:55290821:55290821:IL6ST	chr5:150460395:150461164	chr5:55290372:55290872	ENST00000577363.1	0.0	6.72	21426.47	10226.59	957.67	542.52	320.66	247.41	38042.83	23341.78	3850.16	2393.77	67908.7	48773.11	19397.28	11930.25	2225.47	1015.65	802.27	707.63	299.05	312.95	70470.24	38128.23	7298.67	5027.35	2001.0	4681.0	0.56955564022064
0	0:chr5:150460395:150461164:chr5:55290821:55290821:IL6ST	chr5:150460395:150461164	chr5:55290542:55291042	ENST00000502326.7	0.0	6.72	21426.47	17730.13	957.67	421.64	320.66	202.42	38042.83	16056.83	3850.16	1245.08	67908.7	34765.57	19397.28	8108.37	2225.47	868.62	802.27	442.38	299.05	249.17	70470.24	27168.79	7298.67	3758.92	2001.0	5651.0	0.56955564022064
0	0:chr5:150460395:150461164:chr5:55290821:55290821:IL6ST	chr5:150460395:150461164	chr5:55290571:55291071	ENST00000381298.6	0.47	6.72	21426.47	18273.45	957.67	395.05	320.66	197.14	38042.83	14910.59	3850.16	1149.9	67908.7	33823.99	19397.28	7774.78	2225.47	863.62	802.27	400.31	299.05	242.0	70470.24	25735.05	7298.67	3647.94	2001.0	5694.0	0.56955564022064
1	1:chr6:14095567:14096067:chr6:14117864:14117864:CD83	chr6:14095567:14096067	chr6:14117237:14117737	ENST00000612003.4	21.3	26.9	9553.31	5358.2	252.68	269.3	227.07	207.98	905.71	7231.28	291.31	329.38	631.13	20331.41	1762.84	12057.92	2966.33	2550.82	250.6	278.09	265.03	310.77	12611.55	12655.69	799.19	6946.9	2460.0	774.0	126.85161590576
1	1:chr6:14095567:14096067:chr6:14117864:14117864:CD83	chr6:14095567:14096067	chr6:14117622:14118122	ENST00000379153.3	5.6	26.9	9553.31	15158.88	252.68	294.29	227.07	186.11	905.71	5654.26	291.31	338.86	631.13	15955.53	1762.84	7354.63	2966.33	997.79	250.6	235.24	265.03	221.64	12611.55	8337.08	799.19	4534.6	2460.0	2668.0	126.85161590576
1	1:chr6:14117614:14118430:chr6:14117864:14117864:CD83	chr6:14117614:14118430	chr6:14117237:14117737	ENST00000612003.4	21.3	26.9	18786.67	5358.2	580.19	269.3	323.74	207.98	14463.67	7231.28	679.26	329.38	52510.21	20331.41	16828.99	12057.92	3004.84	2550.82	850.49	278.09	406.21	310.77	26212.02	12655.69	9243.48	6946.9	11884.0	774.0	766.66876220703
1	1:chr6:14117614:14118430:chr6:14117864:14117864:CD83	chr6:14117614:14118430	chr6:14117622:14118122	ENST00000379153.3	5.6	26.9	18786.67	15158.88	580.19	294.29	323.74	186.11	14463.67	5654.26	679.26	338.86	52510.21	15955.53	16828.99	7354.63	3004.84	997.79	850.49	235.24	406.21	221.64	26212.02	8337.08	9243.48	4534.6	11884.0	2668.0	766.66876220703
1	1:chr6:14118506:14119332:chr6:14117864:14117864:CD83	chr6:14118506:14119332	chr6:14117237:14117737	ENST00000612003.4	21.3	26.9	2311.53	5358.2	1656.27	269.3	392.6	207.98	7446.44	7231.28	2027.4	329.38	49066.34	20331.41	16266.25	12057.92	7430.85	2550.82	1955.6	278.09	534.47	310.77	21081.58	12655.69	1598.54	6946.9	1572.0	774.0	766.66876220703
1	1:chr6:14118506:14119332:chr6:14117864:14117864:CD83	chr6:14118506:14119332	chr6:14117622:14118122	ENST00000379153.3	5.6	26.9	2311.53	15158.88	1656.27	294.29	392.6	186.11	7446.44	5654.26	2027.4	338.86	49066.34	15955.53	16266.25	7354.63	7430.85	997.79	1955.6	235.24	534.47	221.64	21081.58	8337.08	1598.54	4534.6	1572.0	2668.0	766.66876220703
1	1:chr8:11349255:11350515:chr8:11351520:11351520:BLK	chr8:11349255:11350515	chr8:11344153:11344653	ENST00000645242.1	0.0	140.44	22992.3	527.36	618.45	282.42	553.8	836.22	5784.6	364.69	815.5	294.42	4466.35	314.11	5481.55	479.79	10642.6	493.54	609.85	336.99	781.6	489.75	23841.8	403.11	4131.4	344.29	4002.0	568.0	317.77774047852
1	1:chr8:11349255:11350515:chr8:11351520:11351520:BLK	chr8:11349255:11350515	chr8:11351260:11351760	ENST00000259089.8	96.52	140.44	22992.3	2314.15	618.45	415.85	553.8	253.55	5784.6	7012.35	815.5	1415.3	4466.35	18255.7	5481.55	7504.8	10642.6	2554.95	609.85	307.25	781.6	454.25	23841.8	15283.8	4131.4	1428.8	4002.0	1775.0	312.78939819336
1	1:chr8:11349255:11350515:chr8:11351520:11351520:BLK	chr8:11349255:11350515	chr8:11351428:11351928	ENST00000525389.1	0.24	140.44	22992.3	2229.99	618.45	386.2	553.8	252.53	5784.6	7637.96	815.5	1197.62	4466.35	23128.09	5481.55	7000.64	10642.6	1997.69	609.85	308.79	781.6	479.95	23841.8	14694.42	4131.4	1516.26	4002.0	4272.0	312.78939819336
1	1:chr8:11349255:11350515:chr8:11351520:11351520:BLK	chr8:11349255:11350515	chr8:11351649:11352149	ENST00000529894.1	33.61	140.44	22992.3	2934.39	618.45	369.87	553.8	229.56	5784.6	8246.4	815.5	1237.8	4466.35	26181.54	5481.55	6657.98	10642.6	1391.37	609.85	306.43	781.6	428.68	23841.8	13991.82	4131.4	1395.37	4002.0	7056.0	312.78939819336
1	1:chr8:11349255:11350515:chr8:11351520:11351520:BLK	chr8:11349255:11350515	chr8:11402990:11403490	ENST00000533828.1	4.31	140.44	22992.3	10663.05	618.45	382.3	553.8	211.55	5784.6	1800.55	815.5	477.55	4466.35	1146.1	5481.55	3352.55	10642.6	1971.75	609.85	246.05	781.6	354.55	23841.8	7667.55	4131.4	762.9	4002.0	1321.0	134.97373962402
1	1:chr8:11349255:11350515:chr8:11351520:11351520:BLK	chr8:11349255:11350515	chr8:11407253:11407753	ENST00000526778.1	0.0	140.44	22992.3	395.41	618.45	392.22	553.8	189.75	5784.6	321.59	815.5	419.42	4466.35	211.06	5481.55	262.9	10642.6	1259.87	609.85	781.41	781.6	463.65	23841.8	388.75	4131.4	544.92	4002.0	442.0	118.59426879883
1	1:chr8:11349255:11350515:chr8:11351520:11351520:BLK	chr8:11349255:11350515	chr8:11417592:11418092	ENST00000526097.1	5.77	140.44	22992.3	267.95	618.45	296.19	553.8	183.21	5784.6	209.75	815.5	235.94	4466.35	157.67	5481.55	154.84	10642.6	502.61	609.85	236.87	781.6	373.27	23841.8	213.9	4131.4	186.25	4002.0	1118.0	87.349800109863
1	1:chr8:11350589:11352209:chr8:11351520:11351520:BLK	chr8:11350589:11352209	chr8:11344153:11344653	ENST00000645242.1	0.0	140.44	12995.62	527.36	1074.33	282.42	702.76	836.22	19091.64	364.69	4007.52	294.42	46784.5	314.11	20554.47	479.79	7812.22	493.54	910.32	336.99	1276.42	489.75	41526.25	403.11	3819.7	344.29	10317.0	568.0	173.58958435059
1	1:chr8:11350589:11352209:chr8:11351520:11351520:BLK	chr8:11350589:11352209	chr8:11351260:11351760	ENST00000259089.8	96.52	140.44	12995.62	2314.15	1074.33	415.85	702.76	253.55	19091.64	7012.35	4007.52	1415.3	46784.5	18255.7	20554.47	7504.8	7812.22	2554.95	910.32	307.25	1276.42	454.25	41526.25	15283.8	3819.7	1428.8	10317.0	1775.0	762.97393798828
1	1:chr8:11350589:11352209:chr8:11351520:11351520:BLK	chr8:11350589:11352209	chr8:11351428:11351928	ENST00000525389.1	0.24	140.44	12995.62	2229.99	1074.33	386.2	702.76	252.53	19091.64	7637.96	4007.52	1197.62	46784.5	23128.09	20554.47	7000.64	7812.22	1997.69	910.32	308.79	1276.42	479.95	41526.25	14694.42	3819.7	1516.26	10317.0	4272.0	762.97393798828
1	1:chr8:11350589:11352209:chr8:11351520:11351520:BLK	chr8:11350589:11352209	chr8:11351649:11352149	ENST00000529894.1	33.61	140.44	12995.62	2934.39	1074.33	369.87	702.76	229.56	19091.64	8246.4	4007.52	1237.8	46784.5	26181.54	20554.47	6657.98	7812.22	1391.37	910.32	306.43	1276.42	428.68	41526.25	13991.82	3819.7	1395.37	10317.0	7056.0	762.97393798828
1	1:chr8:11350589:11352209:chr8:11351520:11351520:BLK	chr8:11350589:11352209	chr8:11402990:11403490	ENST00000533828.1	4.31	140.44	12995.62	10663.05	1074.33	382.3	702.76	211.55	19091.64	1800.55	4007.52	477.55	46784.5	1146.1	20554.47	3352.55	7812.22	1971.75	910.32	246.05	1276.42	354.55	41526.25	7667.55	3819.7	762.9	10317.0	1321.0	119.65013885498
1	1:chr8:11350589:11352209:chr8:11351520:11351520:BLK	chr8:11350589:11352209	chr8:11407253:11407753	ENST00000526778.1	0.0	140.44	12995.62	395.41	1074.33	392.22	702.76	189.75	19091.64	321.59	4007.52	419.42	46784.5	211.06	20554.47	262.9	7812.22	1259.87	910.32	781.41	1276.42	463.65	41526.25	388.75	3819.7	544.92	10317.0	442.0	104.17067718506
1	1:chr8:11350589:11352209:chr8:11351520:11351520:BLK	chr8:11350589:11352209	chr8:11417592:11418092	ENST00000526097.1	5.77	140.44	12995.62	267.95	1074.33	296.19	702.76	183.21	19091.64	209.75	4007.52	235.94	46784.5	157.67	20554.47	154.84	7812.22	502.61	910.32	236.87	1276.42	373.27	41526.25	213.9	3819.7	186.25	10317.0	1118.0	78.080390930176
0	0:chr8:27182770:27183270:chr8:11351520:11351520:BLK	chr8:27182770:27183270	chr8:11344153:11344653	ENST00000645242.1	0.0	140.44	5588.85	527.36	570.85	282.42	154.45	836.22	6789.7	364.69	2875.2	294.42	33901.35	314.11	9882.25	479.79	2962.7	493.54	359.5	336.99	278.55	489.75	6891.05	403.11	2412.85	344.29	1459.0	568.0	0.62676560878754
0	0:chr8:27182770:27183270:chr8:11351520:11351520:BLK	chr8:27182770:27183270	chr8:11351260:11351760	ENST00000259089.8	96.52	140.44	5588.85	2314.15	570.85	415.85	154.45	253.55	6789.7	7012.35	2875.2	1415.3	33901.35	18255.7	9882.25	7504.8	2962.7	2554.95	359.5	307.25	278.55	454.25	6891.05	15283.8	2412.85	1428.8	1459.0	1775.0	
0	0:chr8:27182770:27183270:chr8:11351520:11351520:BLK	chr8:27182770:27183270	chr8:11351428:11351928	ENST00000525389.1	0.24	140.44	5588.85	2229.99	570.85	386.2	154.45	252.53	6789.7	7637.96	2875.2	1197.62	33901.35	23128.09	9882.25	7000.64	2962.7	1997.69	359.5	308.79	278.55	479.95	6891.05	14694.42	2412.85	1516.26	1459.0	4272.0	
0	0:chr8:27182770:27183270:chr8:11351520:11351520:BLK	chr8:27182770:27183270	chr8:11351649:11352149	ENST00000529894.1	33.61	140.44	5588.85	2934.39	570.85	369.87	154.45	229.56	6789.7	8246.4	2875.2	1237.8	33901.35	26181.54	9882.25	6657.98	2962.7	1391.37	359.5	306.43	278.55	428.68	6891.05	13991.82	2412.85	1395.37	1459.0	7056.0	
0	0:chr8:27182770:27183270:chr8:11351520:11351520:BLK	chr8:27182770:27183270	chr8:11402990:11403490	ENST00000533828.1	4.31	140.44	5588.85	10663.05	570.85	382.3	154.45	211.55	6789.7	1800.55	2875.2	477.55	33901.35	1146.1	9882.25	3352.55	2962.7	1971.75	359.5	246.05	278.55	354.55	6891.05	7667.55	2412.85	762.9	1459.0	1321.0	1.0052561759949
0	0:chr8:27182770:27183270:chr8:11351520:11351520:BLK	chr8:27182770:27183270	chr8:11407253:11407753	ENST00000526778.1	0.0	140.44	5588.85	395.41	570.85	392.22	154.45	189.75	6789.7	321.59	2875.2	419.42	33901.35	211.06	9882.25	262.9	2962.7	1259.87	359.5	781.41	278.55	463.65	6891.05	388.75	2412.85	544.92	1459.0	442.0	0.60079967975616
0	0:chr8:27182770:27183270:chr8:11351520:11351520:BLK	chr8:27182770:27183270	chr8:11417592:11418092	ENST00000526097.1	5.77	140.44	5588.85	267.95	570.85	296.19	154.45	183.21	6789.7	209.75	2875.2	235.94	33901.35	157.67	9882.25	154.84	2962.7	502.61	359.5	236.87	278.55	373.27	6891.05	213.9	2412.85	186.25	1459.0	1118.0	
1	1:chr8:128222469:128223288:chr8:128748314:128748314:MYC	chr8:128222469:128223288	chr8:128747430:128747930	ENST00000259523.10	0.29	43.36	14852.7	18728.8	380.43	345.6	272.27	260.35	4783.98	8748.85	1228.9	1191.65	3929.03	34581.3	4347.84	18050.1	9415.25	1627.6	443.87	315.15	328.3	229.4	34316.02	22245.55	1533.23	3896.35	3602.0	3250.0	31.886884689331
1	1:chr8:128222469:128223288:chr8:128748314:128748314:MYC	chr8:128222469:128223288	chr8:128747469:128747969	ENST00000641252.1	0.32	43.36	14852.7	18459.74	380.43	386.4	272.27	272.83	4783.98	9716.6	1228.9	1314.89	3929.03	36929.91	4347.84	19217.71	9415.25	1664.06	443.87	343.2	328.3	233.47	34316.02	24149.7	1533.23	4292.34	3602.0	3454.0	31.886884689331
1	1:chr8:128222469:128223288:chr8:128748314:128748314:MYC	chr8:128222469:128223288	chr8:128747515:128748015	ENST00000517291.1	0.22	43.36	14852.7	17827.85	380.43	446.9	272.27	284.55	4783.98	10719.9	1228.9	1493.75	3929.03	39717.25	4347.84	20249.95	9415.25	1681.7	443.87	365.35	328.3	240.0	34316.02	26367.1	1533.23	4765.3	3602.0	3692.0	31.886884689331
1	1:chr8:128222469:128223288:chr8:128748314:128748314:MYC	chr8:128222469:128223288	chr8:128748042:128748542	ENST00000641036.1	0.0	43.36	14852.7	16607.64	380.43	307.5	272.27	188.67	4783.98	4764.1	1228.9	968.03	3929.03	28550.29	4347.84	7088.6	9415.25	816.03	443.87	347.59	328.3	186.14	34316.02	18336.59	1533.23	1871.43	3602.0	13024.0	31.886884689331
1	1:chr8:128222469:128223288:chr8:128748314:128748314:MYC	chr8:128222469:128223288	chr8:128748065:128748565	ENST00000621592.5	0.0	43.36	14852.7	16697.9	380.43	309.75	272.27	185.1	4783.98	4703.1	1228.9	937.05	3929.03	28834.25	4347.84	6677.45	9415.25	811.85	443.87	368.75	328.3	185.5	34316.02	18018.35	1533.23	1721.9	3602.0	14552.0	31.886884689331
1	1:chr8:128222469:128223288:chr8:128748314:128748314:MYC	chr8:128222469:128223288	chr8:128748080:128748580	ENST00000377970.6	19.72	43.36	14852.7	16697.65	380.43	315.7	272.27	183.85	4783.98	4760.75	1228.9	941.25	3929.03	29294.8	4347.84	6513.7	9415.25	812.95	443.87	384.35	328.3	186.35	34316.02	17955.1	1533.23	1675.9	3602.0	15334.0	31.886884689331
1	1:chr8:128222469:128223288:chr8:128748314:128748314:MYC	chr8:128222469:128223288	chr8:128748216:128748716	ENST00000524013.1	22.81	43.36	14852.7	16089.96	380.43	588.37	272.27	198.88	4783.98	7947.13	1228.9	2091.45	3929.03	40618.63	4347.84	8360.88	9415.25	917.97	443.87	604.07	328.3	225.13	34316.02	22365.42	1533.23	2183.22	3602.0	17849.0	31.886884689331
1	1:chr8:128222469:128223288:chr8:128748314:128748314:MYC	chr8:128222469:128223288	chr8:128748227:128748727	ENST00000520751.1	0.0	43.36	14852.7	16049.05	380.43	616.78	272.27	200.78	4783.98	8278.86	1228.9	2249.88	3929.03	41690.79	4347.84	8598.65	9415.25	924.7	443.87	626.09	328.3	229.8	34316.02	22840.07	1533.23	2221.09	3602.0	17897.0	31.886884689331
1	1:chr8:128222469:128223288:chr8:128748314:128748314:MYC	chr8:128222469:128223288	chr8:128748590:128749090	ENST00000613283.2	0.0	43.36	14852.7	5509.85	380.43	1484.8	272.27	277.55	4783.98	17278.4	1228.9	8362.9	3929.03	64277.7	4347.84	14321.1	9415.25	1076.75	443.87	1599.5	328.3	313.45	34316.02	30143.45	1533.23	1851.3	3602.0	3389.0	31.886884689331
